id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
0,0.94171541929245,-1.396578073501587,-0.6797144412994385,0.37050357460975647,-1.0163488388061523,-0.07212002575397491,0.17919649183750153,-0.8310992121696472,-1.3090373277664185,0.19388774037361145
1,0.9932497143745422,-0.6469816565513611,-0.3336679935455322,1.6456717252731323,-0.5588897466659546,-0.5141566395759583,2.4041192531585693,-1.5310826301574707,0.7964658141136169,-2.003648519515991
2,-0.5969627499580383,1.5036808252334595,1.2214363813400269,-0.901120126247406,-0.4536987245082855,0.08023304492235184,-1.2581032514572144,0.5522199869155884,2.2275772094726562,-1.3552415370941162
3,-1.9815330505371094,0.28824374079704285,-0.11912330985069275,1.8043299913406372,-0.16036218404769897,-0.05065971240401268,-0.1908738911151886,-0.9906062483787537,0.6730299592018127,-1.3240824937820435
4,1.1664901971817017,0.00837617926299572,0.5036300420761108,-0.5527647137641907,-0.9201936721801758,1.8002634048461914,0.46854978799819946,1.2070032358169556,0.1871228963136673,2.611607551574707
5,0.3575000464916229,-1.0298048257827759,0.7685090899467468,0.42529910802841187,-2.321150064468384,-0.11590422689914703,0.9801990389823914,0.8011650443077087,-0.3394353985786438,-1.212624192237854
6,0.4912935495376587,-1.1458278894424438,1.324678659439087,-0.30626755952835083,-0.9248189926147461,-0.5676659345626831,-0.8108888268470764,-0.5607172846794128,-0.7363840937614441,-0.37900853157043457
7,0.23896969854831696,0.596889078617096,-1.110243320465088,-0.9515379667282104,-0.4291525185108185,0.06374559551477432,0.09772936999797821,-2.0439815521240234,1.7040272951126099,-0.8901939988136292
8,1.8169888257980347,-1.3522549867630005,-0.9641716480255127,-0.25143495202064514,-0.2226751148700714,-0.771578311920166,0.7348951697349548,-1.8020341396331787,1.0550577640533447,-0.8179730176925659
9,1.251599669456482,-0.40871462225914,-1.3990565538406372,0.44911471009254456,2.230170965194702,-0.05244698375463486,0.11148493736982346,-0.3993740975856781,-0.876528263092041,-0.7513264417648315
10,-1.3207162618637085,-1.409031629562378,0.07093801349401474,1.620091438293457,0.5230956077575684,0.4737878143787384,0.24860219657421112,-0.8641394972801208,0.1853131800889969,-0.4215810298919678
11,0.9375556111335754,1.2302300930023193,1.2537411451339722,0.366245836019516,1.043756127357483,-0.6622404456138611,-0.09827150404453278,-0.21086005866527557,-0.9030066728591919,-1.0242588520050049
12,-0.8849625587463379,-0.45760583877563477,-1.9229731559753418,2.0441536903381348,0.20371614396572113,0.04741048067808151,0.620506227016449,-0.1550402194261551,0.48962751030921936,0.48287639021873474
13,0.7370503544807434,-2.232715606689453,1.0422838926315308,0.15022748708724976,0.6233754754066467,0.46194878220558167,0.26299604773521423,1.4187976121902466,-0.3716088831424713,0.5094941258430481
14,-0.28338685631752014,-0.00647618668153882,2.401350736618042,1.7660104036331177,0.2948342561721802,0.8950628042221069,-0.22023171186447144,-1.896273136138916,0.5311289429664612,-0.298622190952301
15,-1.2177584171295166,-2.304865598678589,1.4029622077941895,0.535692572593689,0.5165780186653137,-0.7557764649391174,-0.005820759106427431,1.3478013277053833,-0.5796481370925903,0.21980512142181396
16,-1.0108251571655273,0.18214663863182068,-1.0814160108566284,-0.5015313029289246,-0.35398194193840027,0.8708557486534119,0.3978419601917267,-0.6477457880973816,-0.14687393605709076,-0.05879319831728935
17,-0.0478784441947937,-0.9035499691963196,0.77882981300354,0.22997170686721802,0.15332119166851044,2.469254732131958,-0.4936223030090332,0.6598097085952759,-1.5351470708847046,1.8747532367706299
18,-0.9294941425323486,-1.0377304553985596,-0.21241703629493713,-0.9679779410362244,-1.2459336519241333,0.7430062890052795,0.6535392999649048,0.006259116344153881,-0.37420374155044556,0.6382075548171997
19,-0.6340436339378357,-0.7414202094078064,0.9187751412391663,-0.9138997793197632,-0.8712958097457886,0.5196788907051086,-0.3102365732192993,-0.9935298562049866,-0.1622411161661148,-0.26362144947052
20,-0.7294560074806213,0.2607983648777008,0.6711552739143372,1.0243511199951172,-1.2797762155532837,0.1026172861456871,0.07149869948625565,-2.073901414871216,-0.8644280433654785,0.029434842988848686
21,-1.7805061340332031,0.3758215606212616,1.2937798500061035,-1.293514370918274,1.4662431478500366,3.571601390838623,-0.27984511852264404,-0.3098406493663788,-0.4501834809780121,-2.9078633785247803
22,-1.2288308143615723,0.871540904045105,-0.27996036410331726,0.6340426206588745,-0.01400730386376381,-0.06726434081792831,0.5409554243087769,-1.1001756191253662,0.4111484885215759,0.2900587320327759
23,-1.203181505203247,-1.6400651931762695,-0.519018828868866,2.722395420074463,1.585570216178894,1.1547367572784424,-0.3281644582748413,0.24899449944496155,-0.16988031566143036,1.0852068662643433
24,0.5226439237594604,-1.9179654121398926,0.8112106323242188,0.9019342064857483,-0.539030909538269,-0.7496428489685059,0.5598586797714233,-0.582369327545166,0.2861827611923218,0.033551692962646484
25,-0.5370931029319763,-1.1601862907409668,2.229095935821533,-0.7788314819335938,0.24720583856105804,-0.15720604360103607,-0.008450892753899097,-1.5545822381973267,-0.8843511343002319,-1.307668924331665
26,1.1708060503005981,-0.8205488324165344,-0.8644617199897766,0.8926244974136353,0.3482085168361664,1.2837344408035278,0.5713357925415039,0.03197213262319565,-0.8835728764533997,1.5287277698516846
27,-0.17868341505527496,-0.8909686803817749,-0.21079327166080475,-0.19929350912570953,1.4594764709472656,2.42799711227417,-0.24636976420879364,0.9714257717132568,-0.7950530648231506,-0.24998298287391663
28,-0.7333176136016846,0.10171343386173248,0.6005002856254578,0.18786650896072388,-0.37938907742500305,-0.05533391982316971,-0.7323442697525024,0.5101137757301331,-0.39345917105674744,0.2336210161447525
29,0.951927125453949,-0.6154353022575378,1.477615237236023,-2.301145315170288,-0.6339173913002014,0.9499954581260681,-0.32842937111854553,-1.0021237134933472,-0.5219300985336304,1.5432956218719482
30,1.7693397998809814,-1.3831595182418823,-0.6786825656890869,-0.6937047839164734,1.4090697765350342,-0.22716499865055084,0.38516539335250854,0.16907966136932373,-0.00029114013887010515,-0.35526347160339355
31,0.9993411302566528,0.04933684691786766,-1.083280324935913,-0.12996619939804077,-1.3226641416549683,0.09474547952413559,-0.45070675015449524,-0.9470065832138062,-2.021976947784424,2.1989355087280273
32,-0.11875015497207642,1.7285727262496948,-0.855684220790863,0.3946647346019745,1.837479829788208,0.7795423865318298,-0.6416047811508179,-2.062680959701538,-1.4342927932739258,0.45002323389053345
33,0.7390626072883606,0.6845640540122986,0.07787112891674042,0.2827770411968231,0.6604902148246765,-0.22399942576885223,0.40263769030570984,0.5283005833625793,-0.9058876633644104,0.8720138072967529
34,1.7394673824310303,2.4368770122528076,0.5635824203491211,-0.06046721339225769,-1.253247857093811,0.8413071632385254,0.8407325148582458,-0.8131241202354431,0.7652047872543335,-0.43935850262641907
35,-1.1750555038452148,0.011511409655213356,-0.32337436079978943,-0.5888128876686096,-0.542080283164978,-0.4471333622932434,-1.3764657974243164,2.1623408794403076,1.4868897199630737,-1.0945124626159668
36,0.5527289509773254,0.1252581626176834,-0.07569634169340134,1.7495046854019165,0.7249419689178467,-1.1061413288116455,-0.36080941557884216,-1.777785301208496,0.38454335927963257,0.17032015323638916
37,0.1926960051059723,-0.20807591080665588,0.04489573463797569,0.2845092713832855,1.9186077117919922,0.18483048677444458,-0.28708702325820923,0.5176209807395935,0.8675368428230286,1.1756247282028198
38,1.1629066467285156,-0.23246923089027405,0.9606204032897949,-0.6879250407218933,-1.3472367525100708,-0.6744721531867981,0.5715808868408203,-1.584191083908081,1.6549150943756104,-0.09855999797582626
39,0.5637993216514587,-0.37912800908088684,-1.3178555965423584,-0.2981971204280853,0.5253501534461975,-1.0199960470199585,0.2529546022415161,-0.9591245651245117,-1.671779990196228,-1.0084760189056396
40,0.43505218625068665,-1.3966706991195679,0.6338051557540894,0.0009585301741026342,-0.7656380534172058,-0.0330108180642128,1.8164222240447998,0.7944628596305847,0.795350968837738,-0.2979879081249237
41,-1.526933193206787,0.9951545000076294,1.3232297897338867,0.5457513332366943,0.5731754302978516,0.5901402235031128,0.16273121535778046,-0.2962684631347656,1.0138435363769531,0.2328750342130661
42,-1.9924418926239014,0.1023571565747261,-0.30629587173461914,-1.4646166563034058,1.707224726676941,2.3929600715637207,-1.1667217016220093,0.7287521362304688,-0.23499412834644318,0.20279939472675323
43,-0.5633813738822937,0.10421199351549149,1.3574533462524414,0.28080788254737854,-0.32298579812049866,-0.34379899501800537,-0.8790426850318909,-0.280398964881897,-1.2868874073028564,1.1575369834899902
44,-2.06062388420105,0.12548863887786865,-0.8640773296356201,-0.7159226536750793,-0.6119258999824524,-0.6709094047546387,1.075695276260376,1.0665931701660156,-1.2695190906524658,-1.223115086555481
45,1.5374056100845337,1.5787028074264526,0.6804748773574829,-2.124163866043091,1.0522325038909912,-1.0853458642959595,0.4471585154533386,-1.1242133378982544,0.1431947499513626,-0.6314935088157654
46,0.2173398733139038,-1.062461018562317,0.04582176357507706,-1.1016196012496948,0.09736810624599457,-0.3836364150047302,2.2422618865966797,0.6459547281265259,-2.1428580284118652,0.1867433339357376
47,1.3936901092529297,-0.503904402256012,-0.6278101205825806,-0.3041289150714874,1.5400694608688354,1.0252138376235962,1.3310328722000122,-1.1185351610183716,-0.33192703127861023,-0.9897787570953369
48,-0.16713528335094452,0.4613998234272003,-1.1548099517822266,0.5795646905899048,2.0733630657196045,-1.09144926071167,-0.39440587162971497,0.2311113476753235,0.24274472892284393,-1.6098740100860596
49,1.0678353309631348,0.2085779905319214,-0.09621834754943848,-0.22789742052555084,2.237683057785034,-1.2433488368988037,-0.06943152099847794,-0.3984569311141968,0.8528947830200195,0.4035004675388336
50,0.9089791774749756,0.16971518099308014,2.7010531425476074,0.16932658851146698,0.16066916286945343,-0.34704503417015076,0.5354438424110413,-0.42383041977882385,0.4194668233394623,1.4367624521255493
51,0.4746653735637665,-0.19395464658737183,0.9588718414306641,0.04331478849053383,1.346395492553711,0.21021412312984467,0.40757691860198975,-0.49790459871292114,0.6992211937904358,0.59636390209198
52,0.5108155012130737,-0.13399328291416168,0.9275558590888977,-0.198056161403656,-0.820490300655365,0.13857898116111755,2.3253276348114014,-0.9695758819580078,-0.41902750730514526,-0.4808424115180969
53,0.46480029821395874,-0.020597249269485474,-0.5095843076705933,-0.28369829058647156,1.9317474365234375,-1.4470722675323486,0.2920215129852295,-0.8209754228591919,0.07542598247528076,1.675156593322754
54,-0.26620885729789734,1.0088841915130615,0.5102670192718506,0.1526220291852951,0.3994485139846802,0.05186415836215019,0.9356154203414917,0.46354860067367554,-1.560512661933899,-0.5154794454574585
55,0.6559814214706421,0.8165196776390076,-0.274064302444458,-0.3187165856361389,-0.9029132127761841,0.32627949118614197,0.32762765884399414,-0.10888881981372833,-0.8725757002830505,0.5643770694732666
56,-0.1201813668012619,-0.8711233735084534,0.2375454604625702,0.7986884117126465,-2.409071683883667,0.44564634561538696,0.23205053806304932,-0.7712083458900452,-1.4258108139038086,-0.5457583069801331
57,0.3075975477695465,-1.0426689386367798,-1.37444007396698,1.0148180723190308,-0.6865115761756897,0.3140496015548706,-2.252235174179077,0.6782346367835999,0.6962683796882629,0.869840681552887
58,-0.747389554977417,-0.8728963732719421,0.017444638535380363,0.05818425118923187,-0.43749451637268066,-1.3179993629455566,0.8411588668823242,0.04113355278968811,0.1644846349954605,-1.3984355926513672
59,-0.5595067739486694,-0.16334544122219086,-0.3062201142311096,-1.0869258642196655,-0.7368737459182739,-1.5205256938934326,0.18738433718681335,1.6839876174926758,-0.5405052304267883,2.8249034881591797
60,1.504791259765625,1.4279626607894897,0.7451947331428528,0.19406653940677643,-1.3024042844772339,-0.2155342698097229,-0.36878058314323425,0.2814995050430298,-0.01337737962603569,0.8162635564804077
61,0.07180007547140121,-2.1871631145477295,-0.22183072566986084,-0.1515926867723465,0.22400017082691193,-0.824165940284729,-0.6579021215438843,1.0382673740386963,0.013456536456942558,2.247382640838623
62,0.5350461006164551,0.8862464427947998,-0.29896658658981323,1.1738255023956299,-1.25562584400177,-0.6296877264976501,-1.0086655616760254,-0.20146504044532776,-0.6740971207618713,-0.7606924772262573
63,0.31435465812683105,-1.7335494756698608,-0.25300663709640503,0.93048095703125,-0.4033504128456116,-0.42314431071281433,-0.3202115297317505,-0.9263623356819153,-0.46091771125793457,-0.29684188961982727
64,-0.4593432545661926,-0.8143061399459839,-1.0204527378082275,0.17700374126434326,-1.5239629745483398,0.22456397116184235,-0.6041126251220703,1.3215395212173462,0.7851459383964539,0.3121294379234314
65,-0.009874180890619755,-0.3279642164707184,-0.1647205501794815,-0.1569226235151291,-2.0613903999328613,0.3727455139160156,1.2208856344223022,0.07765953242778778,1.8364756107330322,0.8147521018981934
66,-0.6413681507110596,-1.5158761739730835,-0.05531125143170357,-0.09914136677980423,1.34640634059906,0.35634008049964905,2.032102346420288,-0.004020345862954855,-0.5010409355163574,-1.5317497253417969
67,0.24360056221485138,1.6511210203170776,-0.11143580079078674,0.4587744176387787,-0.8683985471725464,0.2177695780992508,0.5142233967781067,0.9115555286407471,0.8536760210990906,-0.6434696912765503
68,-1.4855250120162964,0.5107799768447876,-0.5200092196464539,-0.07955654710531235,0.9164331555366516,-0.5784216523170471,0.242804154753685,-0.9622650742530823,0.3473609387874603,-0.9308134317398071
69,0.12319061905145645,0.649323046207428,1.2358146905899048,-0.48898249864578247,0.9434224963188171,0.3051822781562805,0.04213622584939003,0.4184943437576294,0.13257622718811035,0.3158818483352661
70,-0.399076908826828,-0.4706836938858032,-1.0566787719726562,-0.8829177021980286,-0.33480164408683777,-1.1503363847732544,-0.43974560499191284,2.0013039112091064,-0.6680051684379578,0.8830820918083191
71,-0.8144012093544006,-0.8880344033241272,2.3954224586486816,-0.6720326542854309,2.1086127758026123,-0.9961267709732056,-1.0138341188430786,-0.5653512477874756,-0.19804629683494568,-0.667824923992157
72,-0.029800666496157646,0.297831267118454,0.045870762318372726,0.07523313164710999,-0.3102568984031677,-0.4542391002178192,0.3450722098350525,-1.4706958532333374,0.9880096912384033,-0.184128537774086
73,0.9682104587554932,-0.5213038921356201,-0.24776215851306915,0.39311474561691284,1.3188419342041016,-1.1950315237045288,-0.4879336655139923,0.9892387390136719,-0.1100052073597908,0.21541711688041687
74,0.9221429228782654,0.26384395360946655,0.30627408623695374,1.1802687644958496,0.2556995153427124,0.6204538345336914,-0.7617361545562744,-1.442346215248108,-0.75576251745224,1.8332945108413696
75,-0.026759298518300056,0.9177641868591309,-0.0704759806394577,-0.2933943271636963,0.3548579514026642,-0.1557270884513855,-1.557812213897705,0.3902786672115326,1.7392792701721191,0.5346958041191101
76,1.1012210845947266,-0.1469028890132904,0.30384719371795654,0.27866384387016296,1.3856706619262695,0.9899576306343079,-1.9237841367721558,1.1538877487182617,-0.3731538951396942,0.1460096687078476
77,-1.5031688213348389,0.7430163621902466,0.13547712564468384,-0.24887695908546448,0.4915429651737213,1.0512503385543823,1.4032989740371704,1.4587922096252441,0.8042144179344177,-0.3512536883354187
78,-1.1707144975662231,0.507979154586792,-0.2761329114437103,1.2171649932861328,0.2532907724380493,0.7997626066207886,-1.27224600315094,0.48729702830314636,-0.7577489614486694,-0.17521052062511444
